"radar","datetime","mtr","vid","vir","rtr","mt","rt","ff","dd","u","v","height"
"UNKNOWN",2025-11-26 05:00:00,7.704,1.18,13.002,88.13376,70369.27632,781442.055984,1.8135593220339,267.212519157968,-1.81016949152542,-0.088135593220339,645.762711864407
"UNKNOWN",2025-11-26 05:10:00,0,1.8,19.766,0,70369.27632,781442.055984,0,90,0,0,633.333333333333
"UNKNOWN",2025-11-26 05:20:00,0,1.28,14.24,0,70369.27632,781442.055984,0,90,0,0,462.5
"UNKNOWN",2025-11-26 05:30:00,0,1.04,11.204,0,70369.27632,781442.055984,0,90,0,0,446.153846153846
"UNKNOWN",2025-11-26 05:40:00,0,1.04,11.344,0,70369.27632,781442.055984,0,90,0,0,569.230769230769
"UNKNOWN",2025-11-26 05:50:00,0,0.94,10.67,0,70369.27632,781442.055984,0,90,0,0,363.829787234043
"UNKNOWN",2025-11-26 06:00:00,0,0.8,8.948,0,70369.27632,781442.055984,0,90,0,0,585
"UNKNOWN",2025-11-26 06:10:00,6.10848,1.6,17.556,66.480624,70370.2944,781453.136088,1.0605,248.778914659479,-0.987,-0.38325,1000
"UNKNOWN",2025-11-26 06:20:00,0,1.2,13.054,0,70370.2944,781453.136088,0,90,0,0,983.333333333333
"UNKNOWN",2025-11-26 06:30:00,5.15736,0.88,9.906,55.382112,70371.15396,781462.36644,1.62795454545455,252.583973678696,-1.55409090909091,-0.4875,709.090909090909
"UNKNOWN",2025-11-26 06:40:00,0,1.66,18.754,0,70371.15396,781462.36644,0,90,0,0,555.421686746988
"UNKNOWN",2025-11-26 06:50:00,0,0.56,6.26,0,70371.15396,781462.36644,0,90,0,0,721.428571428571
"UNKNOWN",2025-11-26 07:00:00,0,0.42,4.996,0,70371.15396,781462.36644,0,90,0,0,1623.80952380952
"UNKNOWN",2025-11-26 07:10:00,0,0.24,2.53,0,70371.15396,781462.36644,0,90,0,0,516.666666666667
"UNKNOWN",2025-11-26 07:20:00,0,0.7,7.91,0,70371.15396,781462.36644,0,90,0,0,2431.42857142857
"UNKNOWN",2025-11-26 07:30:00,0,0.64,7.118,0,70371.15396,781462.36644,0,90,0,0,1443.75
"UNKNOWN",2025-11-26 07:40:00,0,0.1,0.782,0,70371.15396,781462.36644,0,90,0,0,1180
"UNKNOWN",2025-11-26 16:00:00,0,0.44,4.7,0,70371.15396,781462.36644,0,90,0,0,1754.54545454545
"UNKNOWN",2025-11-26 16:10:00,0,0.58,6.168,0,70371.15396,781462.36644,0,90,0,0,2720.68965517241
"UNKNOWN",2025-11-26 16:20:00,0,0.5,5.748,0,70371.15396,781462.36644,0,90,0,0,1996
"UNKNOWN",2025-11-26 16:30:00,0,0.7,7.926,0,70371.15396,781462.36644,0,90,0,0,1854.28571428571
"UNKNOWN",2025-11-26 16:40:00,0,1.2,13.148,0,70371.15396,781462.36644,0,90,0,0,1516.66666666667
"UNKNOWN",2025-11-26 16:50:00,0,1.46,16.34,0,70371.15396,781462.36644,0,90,0,0,1373.97260273973
"UNKNOWN",2025-11-26 17:00:00,0,1.26,13.864,0,70371.15396,781462.36644,0,90,0,0,823.809523809524
"UNKNOWN",2025-11-26 17:10:00,0,1.06,11.662,0,70371.15396,781462.36644,0,90,0,0,1039.62264150943
"UNKNOWN",2025-11-26 17:20:00,2.27808,1.7,18.67,28.020384,70371.53364,781467.036504,0.372235294117647,104.036243467926,0.361411764705882,-0.0903529411764706,932.941176470588
"UNKNOWN",2025-11-26 17:30:00,0,1.2,13.212,0,70371.53364,781467.036504,0,90,0,0,706.666666666667
"UNKNOWN",2025-11-26 17:40:00,0,0.74,8.378,0,70371.53364,781467.036504,0,90,0,0,910.810810810811
"UNKNOWN",2025-11-26 17:50:00,0,1.52,16.71,0,70371.53364,781467.036504,0,90,0,0,757.894736842105
"UNKNOWN",2025-11-26 18:00:00,0,1.38,15.138,0,70371.53364,781467.036504,0,90,0,0,975.36231884058
"UNKNOWN",2025-11-26 18:10:00,0,0.72,8.77,0,70371.53364,781467.036504,0,90,0,0,661.111111111111
"UNKNOWN",2025-11-26 18:20:00,0,1.32,14.258,0,70371.53364,781467.036504,0,90,0,0,1124.24242424242
"UNKNOWN",2025-11-26 18:30:00,0,0.72,8.026,0,70371.53364,781467.036504,0,90,0,0,1044.44444444444
"UNKNOWN",2025-11-26 18:40:00,0,0.84,16.884,0,70371.53364,781467.036504,0,90,0,0,366.666666666667
"UNKNOWN",2025-11-26 18:50:00,0,1.54,33.562,0,70371.53364,781467.036504,0,90,0,0,409.090909090909
"UNKNOWN",2025-11-26 19:00:00,0,1.46,50.046,0,70371.53364,781467.036504,0,90,0,0,300
"UNKNOWN",2025-11-26 19:10:00,0,3.24,80.008,0,70371.53364,781467.036504,0,90,0,0,300
"UNKNOWN",2025-11-26 19:20:00,0,0.96,59.134,0,70371.53364,781467.036504,0,90,0,0,300
"UNKNOWN",2025-11-26 19:30:00,0,0,27.432,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 19:40:00,0,0,43.412,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 19:50:00,0,0,4.17,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 20:00:00,0,0,2.374,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 20:10:00,0,1.92,146.04,0,70371.53364,781467.036504,0,90,0,0,300
"UNKNOWN",2025-11-26 20:20:00,0,1.68,118.208,0,70371.53364,781467.036504,0,90,0,0,300
"UNKNOWN",2025-11-26 20:30:00,0,0,95.422,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 20:40:00,0,0.02,12.978,0,70371.53364,781467.036504,0,90,0,0,3700
"UNKNOWN",2025-11-26 20:50:00,0,0,36.514,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 21:00:00,0,0,0.554,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 21:10:00,0,0.02,0.974,0,70371.53364,781467.036504,0,90,0,0,3300
"UNKNOWN",2025-11-26 21:20:00,0,0.04,4.482,0,70371.53364,781467.036504,0,90,0,0,3700
"UNKNOWN",2025-11-26 21:30:00,0,0.02,0.514,0,70371.53364,781467.036504,0,90,0,0,3100
"UNKNOWN",2025-11-26 21:40:00,0,0,1.232,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 21:50:00,0,0.02,69.018,0,70371.53364,781467.036504,0,90,0,0,3700
"UNKNOWN",2025-11-26 22:00:00,0,2.76,176.992,0,70371.53364,781467.036504,0,90,0,0,727.536231884058
"UNKNOWN",2025-11-26 22:10:00,0,4.38,148.242,0,70371.53364,781467.036504,0,90,0,0,580.365296803653
"UNKNOWN",2025-11-26 22:20:00,0,0.2,131.616,0,70371.53364,781467.036504,0,90,0,0,2900
"UNKNOWN",2025-11-26 22:30:00,0,0.12,15.572,0,70371.53364,781467.036504,0,90,0,0,3000
"UNKNOWN",2025-11-26 22:40:00,0,0.2,78.586,0,70371.53364,781467.036504,0,90,0,0,3120
"UNKNOWN",2025-11-26 22:50:00,0,0.12,5.106,0,70371.53364,781467.036504,0,90,0,0,2833.33333333333
"UNKNOWN",2025-11-26 23:00:00,0,0.04,40.742,0,70371.53364,781467.036504,0,90,0,0,3200
"UNKNOWN",2025-11-26 23:10:00,0,0.04,5.184,0,70371.53364,781467.036504,0,90,0,0,3300
"UNKNOWN",2025-11-26 23:20:00,0,0,3.67,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-26 23:30:00,0,0.06,2.802,0,70371.53364,781467.036504,0,90,0,0,3566.66666666667
"UNKNOWN",2025-11-26 23:40:00,0,0.06,6.314,0,70371.53364,781467.036504,0,90,0,0,2366.66666666667
"UNKNOWN",2025-11-26 23:50:00,0,0.04,6.134,0,70371.53364,781467.036504,0,90,0,0,3700
"UNKNOWN",2025-11-27,0,0.12,2.682,0,70371.53364,781467.036504,0,90,0,0,1866.66666666667
"UNKNOWN",2025-11-27 00:10:00,0,0.08,7.154,0,70371.53364,781467.036504,0,90,0,0,2800
"UNKNOWN",2025-11-27 00:20:00,0,0,1.546,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 00:30:00,0,0.06,16.428,0,70371.53364,781467.036504,0,90,0,0,3366.66666666667
"UNKNOWN",2025-11-27 00:40:00,0,0.02,41.174,0,70371.53364,781467.036504,0,90,0,0,2900
"UNKNOWN",2025-11-27 00:50:00,0,0,14.816,0,70371.53364,781467.036504,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 01:00:00,0,0.04,5.344,0,70371.53364,781467.036504,0,90,0,0,1900
"UNKNOWN",2025-11-27 01:10:00,0,0.4,34.876,0,70371.53364,781467.036504,0,90,0,0,2130
"UNKNOWN",2025-11-27 01:20:00,0,0.72,19.476,0,70371.53364,781467.036504,0,90,0,0,2188.88888888889
"UNKNOWN",2025-11-27 01:30:00,0,0.18,2.48,0,70371.53364,781467.036504,0,90,0,0,1166.66666666667
"UNKNOWN",2025-11-27 01:40:00,0,0.76,9.316,0,70371.53364,781467.036504,0,90,0,0,310.526315789474
"UNKNOWN",2025-11-27 01:50:00,1.10016,0.28,3.32,11.771712,70371.717,781468.998456,1.09142857142857,73.4983018659486,1.04642857142857,0.31,357.142857142857
"UNKNOWN",2025-11-27 02:00:00,0,0.24,2.638,0,70371.717,781468.998456,0,90,0,0,316.666666666667
"UNKNOWN",2025-11-27 02:10:00,0,0.2,2.346,1.755648,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 02:20:00,0,0.06,0.75,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 02:30:00,0,0.14,1.72,0,70371.717,781469.291064,0,90,0,0,700
"UNKNOWN",2025-11-27 02:40:00,0,0.12,1.292,0,70371.717,781469.291064,0,90,0,0,2100
"UNKNOWN",2025-11-27 02:50:00,0,0.24,3.4,0,70371.717,781469.291064,0,90,0,0,1200
"UNKNOWN",2025-11-27 03:00:00,0,0.28,3.382,0,70371.717,781469.291064,0,90,0,0,1171.42857142857
"UNKNOWN",2025-11-27 03:10:00,0,0.22,2.52,0,70371.717,781469.291064,0,90,0,0,863.636363636364
"UNKNOWN",2025-11-27 03:20:00,0,0.12,1.298,0,70371.717,781469.291064,0,90,0,0,1333.33333333333
"UNKNOWN",2025-11-27 03:30:00,0,0.1,1.09,0,70371.717,781469.291064,0,90,0,0,1020
"UNKNOWN",2025-11-27 03:40:00,0,0.1,0.906,0,70371.717,781469.291064,0,90,0,0,1260
"UNKNOWN",2025-11-27 03:50:00,0,0.1,1.05,0,70371.717,781469.291064,0,90,0,0,1580
"UNKNOWN",2025-11-27 04:00:00,0,0.08,1.044,0,70371.717,781469.291064,0,90,0,0,600
"UNKNOWN",2025-11-27 04:10:00,0,0.02,0.498,0,70371.717,781469.291064,0,90,0,0,1500
"UNKNOWN",2025-11-27 04:20:00,0,0.04,0.58,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 04:30:00,0,0.04,0.38,0,70371.717,781469.291064,0,90,0,0,1100
"UNKNOWN",2025-11-27 04:40:00,0,0,0.042,0,70371.717,781469.291064,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 04:50:00,0,0.14,1.534,0,70371.717,781469.291064,0,90,0,0,614.285714285714
"UNKNOWN",2025-11-27 05:00:00,0,1.98,21.87,0,70371.717,781469.291064,0,90,0,0,459.59595959596
"UNKNOWN",2025-11-27 05:10:00,0,0.12,7.228,0,70371.717,781469.291064,0,90,0,0,900
"UNKNOWN",2025-11-27 05:20:00,0,0,20.624,0,70371.717,781469.291064,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 05:30:00,0,0,4.018,0,70371.717,781469.291064,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 05:40:00,0,0,16.384,0,70371.717,781469.291064,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 05:50:00,0,0.02,8.646,0,70371.717,781469.291064,0,90,0,0,2500
"UNKNOWN",2025-11-27 06:00:00,0,0.84,14.306,0,70371.717,781469.291064,0,90,0,0,585.714285714286
"UNKNOWN",2025-11-27 06:10:00,0,1.46,21.402,0,70371.717,781469.291064,0,90,0,0,319.178082191781
"UNKNOWN",2025-11-27 06:20:00,0,0.22,5.724,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 06:30:00,0,0.4,11.01,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 06:40:00,0,1.4,24.94,0,70371.717,781469.291064,0,90,0,0,308.571428571429
"UNKNOWN",2025-11-27 06:50:00,0,1.46,24.66,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 07:00:00,0,1.06,16.132,0,70371.717,781469.291064,0,90,0,0,337.735849056604
"UNKNOWN",2025-11-27 07:10:00,0,1.04,15.906,0,70371.717,781469.291064,0,90,0,0,934.615384615385
"UNKNOWN",2025-11-27 07:20:00,0,1.26,21.1,0,70371.717,781469.291064,0,90,0,0,315.873015873016
"UNKNOWN",2025-11-27 07:30:00,0,1.3,2.542,0,70371.717,781469.291064,0,90,0,0,383.076923076923
"UNKNOWN",2025-11-27 07:40:00,0,2.42,38.014,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 16:00:00,0,0.16,54.928,0,70371.717,781469.291064,0,90,0,0,1875
"UNKNOWN",2025-11-27 16:10:00,0,0.06,20.88,0,70371.717,781469.291064,0,90,0,0,1366.66666666667
"UNKNOWN",2025-11-27 16:20:00,0,0.04,0.896,0,70371.717,781469.291064,0,90,0,0,1500
"UNKNOWN",2025-11-27 16:30:00,0,0.04,12.75,0,70371.717,781469.291064,0,90,0,0,1300
"UNKNOWN",2025-11-27 16:40:00,0,0.02,6.79,0,70371.717,781469.291064,0,90,0,0,3300
"UNKNOWN",2025-11-27 16:50:00,0,0.96,12.306,0,70371.717,781469.291064,0,90,0,0,537.5
"UNKNOWN",2025-11-27 17:00:00,0,1.3,14.494,0,70371.717,781469.291064,0,90,0,0,373.846153846154
"UNKNOWN",2025-11-27 17:10:00,0,0.08,1.012,0,70371.717,781469.291064,0,90,0,0,700
"UNKNOWN",2025-11-27 17:20:00,0,0.5,5.764,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 17:30:00,0,0.04,1.374,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-27 17:40:00,0,0.22,6.566,0,70371.717,781469.291064,0,90,0,0,372.727272727273
"UNKNOWN",2025-11-27 17:50:00,0,0.84,19.542,0,70371.717,781469.291064,0,90,0,0,447.619047619048
"UNKNOWN",2025-11-27 18:00:00,0,0.06,6.49,0,70371.717,781469.291064,0,90,0,0,3433.33333333333
"UNKNOWN",2025-11-27 18:10:00,0,0.12,13.656,0,70371.717,781469.291064,0,90,0,0,1700
"UNKNOWN",2025-11-27 18:20:00,0,0.04,28.042,0,70371.717,781469.291064,0,90,0,0,2300
"UNKNOWN",2025-11-27 18:30:00,0,0.06,13.022,0,70371.717,781469.291064,0,90,0,0,1900
"UNKNOWN",2025-11-27 18:40:00,0,0.9,10.442,0,70371.717,781469.291064,0,90,0,0,362.222222222222
"UNKNOWN",2025-11-27 18:50:00,0,0.18,3.146,0,70371.717,781469.291064,0,90,0,0,766.666666666667
"UNKNOWN",2025-11-27 19:00:00,0,0.28,3.794,0,70371.717,781469.291064,0,90,0,0,957.142857142857
"UNKNOWN",2025-11-27 19:10:00,0,0.48,7.17,0,70371.717,781469.291064,0,90,0,0,866.666666666667
"UNKNOWN",2025-11-27 19:20:00,0,0.9,12.012,0,70371.717,781469.291064,0,90,0,0,1051.11111111111
"UNKNOWN",2025-11-27 19:30:00,0,0.08,54.098,0,70371.717,781469.291064,0,90,0,0,1550
"UNKNOWN",2025-11-27 19:40:00,0,0.02,42.702,0,70371.717,781469.291064,0,90,0,0,3100
"UNKNOWN",2025-11-27 19:50:00,0,2.54,14.864,0,70371.717,781469.291064,0,90,0,0,377.165354330709
"UNKNOWN",2025-11-27 20:00:00,0,0.1,18.776,0,70371.717,781469.291064,0,90,0,0,1180
"UNKNOWN",2025-11-27 20:10:00,0,0.48,12.876,0,70371.717,781469.291064,0,90,0,0,883.333333333333
"UNKNOWN",2025-11-27 20:20:00,0,0.06,10.666,0,70371.717,781469.291064,0,90,0,0,1366.66666666667
"UNKNOWN",2025-11-27 20:30:00,0,0.32,9.396,0,70371.717,781469.291064,0,90,0,0,1800
"UNKNOWN",2025-11-27 20:40:00,0,0.24,12.01,0,70371.717,781469.291064,0,90,0,0,2350
"UNKNOWN",2025-11-27 20:50:00,0,0.02,20.118,0,70371.717,781469.291064,0,90,0,0,2500
"UNKNOWN",2025-11-27 21:00:00,0,0.04,22.246,0,70371.717,781469.291064,0,90,0,0,1900
"UNKNOWN",2025-11-27 21:10:00,0,0,4.344,0,70371.717,781469.291064,NA,NA,NA,NA,NA
"UNKNOWN",2025-11-27 21:20:00,0,0.06,5.044,0,70371.717,781469.291064,0,90,0,0,2900
"UNKNOWN",2025-11-27 21:30:00,0,0.52,9.314,0,70371.717,781469.291064,0,90,0,0,3169.23076923077
"UNKNOWN",2025-11-27 21:40:00,0,0.26,9.804,0,70371.717,781469.291064,0,90,0,0,1115.38461538462
"UNKNOWN",2025-11-27 21:50:00,0,0.34,7.918,0,70371.717,781469.291064,0,90,0,0,652.941176470588
"UNKNOWN",2025-11-27 22:00:00,0,1.48,20.698,0,70371.717,781469.291064,0,90,0,0,1097.2972972973
"UNKNOWN",2025-11-27 22:10:00,0,0.84,19.534,0,70371.717,781469.291064,0,90,0,0,1057.14285714286
"UNKNOWN",2025-11-27 22:20:00,0,1.8,38.426,0,70371.717,781469.291064,0,90,0,0,1188.88888888889
"UNKNOWN",2025-11-27 22:30:00,0,0.66,6.148,0,70371.717,781469.291064,0,90,0,0,1081.81818181818
"UNKNOWN",2025-11-27 22:40:00,0,0.88,8.79,0,70371.717,781469.291064,0,90,0,0,1200
"UNKNOWN",2025-11-27 22:50:00,0,0.8,13.326,0,70371.717,781469.291064,0,90,0,0,1495
"UNKNOWN",2025-11-27 23:00:00,0,0.64,8.98,0,70371.717,781469.291064,0,90,0,0,1306.25
"UNKNOWN",2025-11-27 23:10:00,0,0.24,2.736,0,70371.717,781469.291064,0,90,0,0,1316.66666666667
"UNKNOWN",2025-11-27 23:20:00,0,0.06,0.93,0,70371.717,781469.291064,0,90,0,0,500
"UNKNOWN",2025-11-27 23:30:00,0,0.14,1.44,0,70371.717,781469.291064,0,90,0,0,528.571428571429
"UNKNOWN",2025-11-27 23:40:00,0,0.12,1.328,0,70371.717,781469.291064,0,90,0,0,400
"UNKNOWN",2025-11-27 23:50:00,0,0.08,1.332,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28,0,0.08,1.148,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 00:10:00,0,0.04,0.572,0,70371.717,781469.291064,0,90,0,0,400
"UNKNOWN",2025-11-28 00:20:00,0,0.2,2.294,0,70371.717,781469.291064,0,90,0,0,320
"UNKNOWN",2025-11-28 00:30:00,0,0.14,1.93,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 00:40:00,0,0.08,0.932,0,70371.717,781469.291064,0,90,0,0,350
"UNKNOWN",2025-11-28 00:50:00,0,0.02,0.394,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 01:00:00,0,0.1,1.164,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 01:10:00,0,0.3,3.262,0,70371.717,781469.291064,0,90,0,0,3046.66666666667
"UNKNOWN",2025-11-28 01:20:00,0,0.06,0.726,0,70371.717,781469.291064,0,90,0,0,366.666666666667
"UNKNOWN",2025-11-28 01:30:00,0,0.08,0.852,0,70371.717,781469.291064,0,90,0,0,350
"UNKNOWN",2025-11-28 01:40:00,0,0.12,1.54,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 01:50:00,0,0.14,1.698,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 02:00:00,0,0.2,2.25,0,70371.717,781469.291064,0,90,0,0,320
"UNKNOWN",2025-11-28 02:10:00,0,0.04,0.456,0,70371.717,781469.291064,0,90,0,0,400
"UNKNOWN",2025-11-28 02:20:00,0,0.1,1.062,0,70371.717,781469.291064,0,90,0,0,340
"UNKNOWN",2025-11-28 02:30:00,0,0.04,0.538,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 02:40:00,0,0.04,0.552,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 02:50:00,0,0.08,1.052,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 03:00:00,0,0.08,0.942,0,70371.717,781469.291064,0,90,0,0,450
"UNKNOWN",2025-11-28 03:10:00,0,0.04,0.584,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 03:20:00,0,0.02,0.276,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 03:30:00,0,0.02,0.326,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 03:40:00,0,0.06,0.784,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 03:50:00,0,0.02,0.344,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 04:00:00,0,0.12,1.412,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 04:10:00,0,0.04,0.552,0,70371.717,781469.291064,0,90,0,0,800
"UNKNOWN",2025-11-28 04:20:00,0,0.04,0.57,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 04:30:00,0,0.06,0.75,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 04:40:00,0,0.78,8.698,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 04:50:00,0,0.02,0.352,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 05:00:00,0,0.08,0.938,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 05:10:00,0,0.28,3.14,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 05:20:00,0,0.02,0.406,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 05:30:00,0,0.06,0.5,0,70371.717,781469.291064,0,90,0,0,766.666666666667
"UNKNOWN",2025-11-28 05:40:00,0,0.04,0.376,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 05:50:00,0,0.12,1.11,0,70371.717,781469.291064,0,90,0,0,400
"UNKNOWN",2025-11-28 06:00:00,0,0.06,0.804,0,70371.717,781469.291064,0,90,0,0,2566.66666666667
"UNKNOWN",2025-11-28 06:10:00,0,0.02,0.486,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 06:20:00,0,0.02,0.314,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 06:30:00,0,0.1,1.112,0,70371.717,781469.291064,0,90,0,0,340
"UNKNOWN",2025-11-28 06:40:00,0,0.16,1.69,0,70371.717,781469.291064,0,90,0,0,375
"UNKNOWN",2025-11-28 06:50:00,0,0.06,0.754,0,70371.717,781469.291064,0,90,0,0,366.666666666667
"UNKNOWN",2025-11-28 07:00:00,0,0.08,1.11,0,70371.717,781469.291064,0,90,0,0,350
"UNKNOWN",2025-11-28 07:10:00,0,0.12,1.462,0,70371.717,781469.291064,0,90,0,0,500
"UNKNOWN",2025-11-28 07:20:00,0,0.24,2.69,0,70371.717,781469.291064,0,90,0,0,900
"UNKNOWN",2025-11-28 07:30:00,0,0.02,0.376,0,70371.717,781469.291064,0,90,0,0,300
"UNKNOWN",2025-11-28 07:40:00,0,0.76,8.506,0,70371.717,781469.291064,0,90,0,0,447.368421052632
"UNKNOWN",2025-11-28 16:00:00,0,0.5,5.442,0,70371.717,781469.291064,0,90,0,0,1244
"UNKNOWN",2025-11-28 16:10:00,0,0.32,3.918,0,70371.717,781469.291064,0,90,0,0,687.5
"UNKNOWN",2025-11-28 16:20:00,0,0.3,3.152,0,70371.717,781469.291064,0,90,0,0,980
"UNKNOWN",2025-11-28 16:30:00,0,0.06,1.02,0,70371.717,781469.291064,0,90,0,0,1500
"UNKNOWN",2025-11-28 16:40:00,0,0.2,5.498,0,70371.717,781469.291064,0,90,0,0,1020
"UNKNOWN",2025-11-28 16:50:00,0,0.86,21.098,0,70371.717,781469.291064,0,90,0,0,393.023255813953
"UNKNOWN",2025-11-28 17:00:00,0,0.62,8.384,0,70371.717,781469.291064,0,90,0,0,938.709677419355
"UNKNOWN",2025-11-28 17:10:00,0,0.16,2.6,0,70371.717,781469.291064,0,90,0,0,1125
"UNKNOWN",2025-11-28 17:20:00,0,0.28,3.994,0,70371.717,781469.291064,0,90,0,0,1185.71428571429
"UNKNOWN",2025-11-28 17:30:00,0,0.22,3.408,0,70371.717,781469.291064,0,90,0,0,990.909090909091
"UNKNOWN",2025-11-28 17:40:00,0,0.38,4.6,0,70371.717,781469.291064,0,90,0,0,1057.89473684211
"UNKNOWN",2025-11-28 17:50:00,0,0.28,3.198,0,70371.717,781469.291064,0,90,0,0,1000
"UNKNOWN",2025-11-28 18:00:00,0,0.16,1.914,0,70371.717,781469.291064,0,90,0,0,1450
"UNKNOWN",2025-11-28 18:10:00,0,0.32,3.904,0,70371.717,781469.291064,0,90,0,0,1075
"UNKNOWN",2025-11-28 18:20:00,0,0.2,2.556,0,70371.717,781469.291064,0,90,0,0,1000
"UNKNOWN",2025-11-28 18:30:00,0,1.06,11.992,0,70371.717,781469.291064,0,90,0,0,1628.30188679245
"UNKNOWN",2025-11-28 18:40:00,0,0.16,2.168,0,70371.717,781469.291064,0,90,0,0,1700
"UNKNOWN",2025-11-28 18:50:00,0,0.7,7.7,0,70371.717,781469.291064,0,90,0,0,1437.14285714286
"UNKNOWN",2025-11-28 19:00:00,0,0.56,6.11,0,70371.717,781469.291064,0,90,0,0,2478.57142857143
"UNKNOWN",2025-11-28 19:10:00,0,0.58,6.408,0,70371.717,781469.291064,0,90,0,0,1500
"UNKNOWN",2025-11-28 19:20:00,0,0.2,2.018,0,70371.717,781469.291064,0,90,0,0,1140
"UNKNOWN",2025-11-28 19:30:00,0,0.3,3.654,0,70371.717,781469.291064,0,90,0,0,1166.66666666667
"UNKNOWN",2025-11-28 19:40:00,0,0.6,6.64,0,70371.717,781469.291064,0,90,0,0,920
"UNKNOWN",2025-11-28 19:50:00,0,0.48,5.294,0,70371.717,781469.291064,0,90,0,0,1116.66666666667
"UNKNOWN",2025-11-28 20:00:00,0,0.52,5.614,0,70371.717,781469.291064,0,90,0,0,1015.38461538462
"UNKNOWN",2025-11-28 20:10:00,0,1.58,17.934,0,70371.717,781469.291064,0,90,0,0,1651.89873417722
"UNKNOWN",2025-11-28 20:20:00,0,0.54,6.47,0,70371.717,781469.291064,0,90,0,0,1707.40740740741
"UNKNOWN",2025-11-28 20:30:00,0,1.36,14.772,0,70371.717,781469.291064,0,90,0,0,823.529411764706
"UNKNOWN",2025-11-28 20:40:00,0,1.02,10.978,0,70371.717,781469.291064,0,90,0,0,1939.21568627451
"UNKNOWN",2025-11-28 20:50:00,0,0.18,1.794,0,70371.717,781469.291064,0,90,0,0,2322.22222222222
"UNKNOWN",2025-11-28 21:00:00,0,0.5,5.728,0,70371.717,781469.291064,0,90,0,0,2500
